,input,answer,predict
13014,2人して何かあのー計画しあのー,はいはいへー,あー
9917,2人して何かあのー計画しあのー,うんわーうーん,あー
11673,2年で辞めまして,あはい,あー
1456,2年で辞めまして,あーそうだったんですか,あー
17851,2年で辞めまして,えっ,あー
11857,2年で辞めまして,そうなんですか,あー
13056,2年で辞めまして,ええあはい,あーえええええ
17482,2年で辞めまして,あーはい,あー
9235,2年で辞めまして,はいあーそうだったんですか,あー
16818,2年で辞めまして,はいあ,あー
11067,2年で辞めましてその後,そうなんですか,あー
19894,2年で辞めましてその後文化服装学院の大学の,あはい,あー
5838,2年で辞めましてその後文化服装学院の大学の方に入りまして,そちらのほうにええ,あー
17815,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で,ああ,あーですねね
295,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,へー凄い,あー
5643,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,あーそうなんですねー,あー
16083,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,ええ凄いですね,あー
2766,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして,あデザイン科で勉強されて,あー
5108,2年で辞めましてその後文化服装学院の大学の方に入りましてデザイン科で勉強しまして4年間そこに行きました,あ,あー
15674,2年連続,はい二年連続で,あー
9982,2本のうち1本当たりましたので,あ,あー
604,2本のうち1本当たりましたので,あー良かったです,あー
133,2本のうち1本当たりましたので,わー凄いですね,あー
12313,2本のうち1本当たりましたので,あっわー凄いですね,あー
300,2本のうち1本当たりましたので,わーす素晴らしいですねー,あー
18424,2本のうち1本当たりましたので,やっ凄いですー視力がいいんですね,あー
14861,2本のうち1本当たりましたので,へー,あーはい
11574,2本のうち1本当たりましたので,わっ素晴らしい,あー
13206,2泊,わーそうですかー,あーえええええ
16349,2泊,二泊,あーは
8262,2泊,二泊,あー
6940,2泊泊まってそれで,あ,あー
4200,2泊泊まってそれで,へえ,あー
18377,2泊泊まってそれで年末の,泊まられて,あーー
19917,2泊泊まってそれで年末の31日に,あ,あー
15757,2泊泊まってそれで年末の31日に父親が,えっそんなに,あー
10708,2泊泊まってそれで年末の31日に父親が,年末から,あー
10569,2泊泊まってそれで年末の31日に父親が迎えに来て帰って,あー,あー
5816,300メートルばかり,ええ,あー
590,30人,ほー,あー
17090,30人,はー,あー
4232,30人,うーん,あー
7590,30人,あ,あー
1889,30人,はいあー,あー
3425,30人,えっ,あー
14296,30人,ええ,あーそう
6279,30人,えっ三十人も,あー
15297,30人,三十名で,あー
9752,30人,三十人も,あー
10331,30人,ほー,あー
16449,31日に,そうですよね,あーは
983,31日に帰っていくのですが,あーそうだったんですねー,あー
12320,31日に帰っていくのですが,へえ,あー
16401,31日に帰っていくのですが,あー,あー
3212,31日に帰っていくのですが私は,そうなんです,あー
5074,31日に帰っていくのですが私は,はあ,あー
13722,31日に帰っていくのですが私はその子と会うのがとても楽しみで,ええええええええそうですよね,あーですね
9107,31日に帰っていくのですが私はその子と会うのがとても楽しみで,そうですね楽しいですね,あー
9640,31日に帰っていくのですが私はその子と会うのがとても楽しみで,そうですね,あー
2797,31日に帰っていくのですが私はその子と会うのがとても楽しみで,可愛い,あー
11244,31日に帰っていくのですが私はその子と会うのがとても楽しみで,うんあそうなんですか,あー
8108,39年ですけれども,よん三十九年ですかねええ,あー
7420,39年ですけれども,三十そうですねはい,あー
13091,3人とも勤め先が違いますので,あーはい,あーそうなんですね
16951,3人とも勤め先が違いますのでえーとどこの駅でしたか集合ということで急行電車に,待ち合わせして,あー
11918,3年間の,凄い,あー
15337,3年間の,良かったですね,あー
18187,3年間の付き合いを持って,はぁー,あー
1446,3年間の付き合いを持って,うーん,あー
6839,3年間の付き合いを持って,やりましたねええ,あー
5539,3年間の付き合いを持って,へえ,あー
11817,40代の,えー三十,あー
10631,40代の,大正琴三十年やってるんですか,あー
16440,40代の,凄い,あー
13902,40代の終わりから,あーはいはい,あー
3650,40代の終わりから現在まで,わーずーっと,あー
5585,40代の終わりから現在まで,へえ,あー
2124,40代の終わりから現在まで,あ,あー
10687,40代の終わりから現在までえー,今まで,あー
9513,40代の終わりから現在までえーやってます,あーお好きなんですね,あー
6560,40代の終わりから現在までえーやってます,はいそうですか,あー
17196,40代の終わりから現在までえーやってます,あっはー長いですね,あー
15672,40代の終わりから現在までえーやってます,すごいですねー,あー
13164,40代の終わりから現在までえーやってます,あーはいはい,あー
13280,40代の終わりから現在までえーやってます,そんなに長くですか,あー
15116,40分の,特にええええ,あー
8189,40分の道のりですのでね,うーんそうですね結構ありますもんね,あー
2092,40分の道のりですのでね,うーん長いですね,あー
15519,40分の道のりですのでね,ええうん結構長いですね,あーなね
1034,40分の道のりですのでね,ええそうですね,あー
13740,40分の道のりですのでね,ええ長いですね,あー
6059,4かぐらいは,もうええ,あー
8542,4かぐらいは,はい四日も,あー
19565,4年の所を優待生で,あ,あーですねね
3679,4年の所を優待生で,えー,あー
2494,4年の所を優待生で3年間で,はー,あー
3655,4年の所を優待生で3年間で,えっ優待生,あー
2481,4年の所を優待生で3年間で,ああ,あー
12641,4年の所を優待生で3年間で,へえ,あーそうなんですね
13120,4年の所を優待生で3年間で終了させていただきまして,凄いはい,あー
7654,4年の所を優待生で3年間で終了させていただきまして,凄いうん,あー
10170,4年の所を優待生で3年間で終了させていただきまして,へー,あー
4488,4年の所を優待生で3年間で終了させていただきまして,凄い優秀ですね,あー
16794,4年の所を優待生で3年間で終了させていただきまして,すごいですねー3年,あーです
5525,4年の所を優待生で3年間で終了させていただきまして,まーあそうなんですね,あーー
8718,4年の所を優待生で3年間で終了させていただきまして,うわーはいわー凄い,あー
12344,4年の所を優待生で3年間で終了させていただきまして,へー凄いはい,あー
12101,4年の所を優待生で3年間で終了させていただきまして,はい,あー
5835,4年の所を優待生で3年間で終了させていただきまして,わー凄いですね,あー
10007,4年の所を優待生で3年間で終了させていただきまして,えー素晴らしい,あー
17435,4年の所を優待生で3年間で終了させていただきまして彼女も,さすがうん,あー
675,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生の,あ,あー
16707,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いを,そうなんですね,あー
13982,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,えー同じように,あー
13508,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,わー優秀なんですね,あー
14303,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,へえ,あー
19879,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,あはい,あー
734,4年の所を優待生で3年間で終了させていただきまして彼女も1年間はその学校に残りまして先生のお手伝いをしながら,やー同じですね,あー
4802,4泊泊まって,あはい,あー
11559,4泊泊まって,あ,あー
7979,4泊泊まって,四泊ですか,あー
13034,4泊泊まって,うわーすごい4泊,あーええ
4259,4泊泊まって,あ四泊も,あー
19451,4泊泊まって,あーはいはい,あー
5522,4泊泊まって,ああああ凄い,あーですね
5364,4泊泊まって,凄く長くなったんで,あーー
18818,5センチ10センチぐらいづつに,あっはい,あー
5253,5センチ10センチぐらいづつに刻んで,はい少しづつですね,あー
18591,5センチ10センチぐらいづつに刻んで,そうですね,あー
15677,5センチ10センチぐらいづつに刻んで,あー,あー
833,5センチ10センチぐらいづつに刻んでま適当ですけれども,高さなんですねうーん,あー
6456,60年間,えっ,あー
3596,60年間やっていますので,へー六十年も,あー
14747,60年間やっていますので,ええ,あー
19323,60年間やっていますので,あっ凄い長いですね,あー
15962,60年間やっていますので,うわーすごいですねー,あー
10760,60年間やっていますので,六十年やってるんですか,あー
741,60年間やっていますので,はあ,あー
19701,60年間やっていますので,えーえー,あー
218,60年間やっていますので,わあ,あー
709,60年間やっていますので,,あー
13025,60年間やっていますので,あそんなに長く,あー
907,60年間やっていますので,六十年もですか,あー
14449,6年前,えっ,あー
7874,6年前,えっ,あー
1992,6年前,あ六年前に,あー
12680,6年前,六年前ですか,あー
9633,6月に,はい,あー
12987,88とか90歳ってことはおお祝いをしますよね,そうですよね,あー
15264,88とか90歳ってことはおお祝いをしますよね,うんしま,あーです
10822,88とか90歳ってことはおお祝いをしますよね,あはいはいしますします,あー
16797,88とか90歳ってことはおお祝いをしますよね,はいあーそうですね,あー
16737,88とか90歳ってことはおお祝いをしますよね,あーはいはい,あー
15651,88とか90歳ってことはおお祝いをしますよねそう,しますねー,あー
18394,88とか90歳ってことはおお祝いをしますよねそういうのを,します,あー
5612,88とか90歳ってことはおお祝いをしますよねそういうのを,しますね,あー
2108,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,え,あー
11863,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あーそうなんですかー,あー
8364,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,ええあそうなんですかー,あー
13553,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,えーどうしてでしょうか,あー
3804,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうですか,あー
5731,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうなんですか,あー
1985,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あそうなんですか,あー
522,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あなんでですか,あー
1661,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あー,あー
5747,88とか90歳ってことはおお祝いをしますよねそういうのを全部断るんですよね,あっそうなんですか,あー
16421,8年ぐらいは,ああ,あー
4598,8年ぐらいは,八年ですか,あー
18517,8年ぐらいは,うーんはい,あー
19213,8年ぐらいは,あそうですか,あー
6502,8年ぐらいは,ええああ,あー
207,8歳くらいまでは色々何か,えうん,あー
10627,8歳くらいまでは色々何かおっかないような,はあ,あー
467,8歳くらいまでは色々何かおっかないような感じが,あはっは,あー
61,8歳くらいまでは色々何かおっかないような感じがしたりする,そうですね,あー
12708,8歳くらいまでは色々何かおっかないような感じがしたりする,はいそうですね,あー
3222,8歳くらいまでは色々何かおっかないような感じがしたりする,あー,あー
9678,8歳くらいまでは色々何かおっかないような感じがしたりする,あー,あー
15682,8歳くらいまでは色々何かおっかないような感じがしたりする,あそうなんですか,あー
17924,8歳くらいまでは色々何かおっかないような感じがしたりすることも,そうですよね,あー
17456,8歳くらいまでは色々何かおっかないような感じがしたりすることも,小さいから,あー
17926,8歳くらいまでは色々何かおっかないような感じがしたりすることも,あーそうかもしれないですねーうーん,あーですね
18710,8歳くらいまでは色々何かおっかないような感じがしたりすることも,うーん,あー
8843,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,えーええ,あー
11822,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,そうですよね,あー
15193,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,はいありましたありました,あー
17642,8歳くらいまでは色々何かおっかないような感じがしたりすることもありましたけれども,そうですね,あー
11258,あ,うんうーんなんでしょうかね,あー
173,あ,ええはいあとはうんはい,あー
13214,あうなる,なれたらいいなって,あー
3826,あうなることができたら,ええなれたらいいですよねー,あー
7467,あうなることができたら,そうです,あー
13694,あうなることができたら,そうです,あー
298,あうなることができたらそれがいいんではないかなと,そうですよね,あー
15948,あうなることができたらそれがいいんではないかなと,そうですねー,あーえええ
14180,あうなることができたらそれがいいんではないかなと,うーん,あー
3795,あうなることができたらそれがいいんではないかなと,いいですよねー,あー
17581,あうなることができたらそれがいいんではないかなと,そうですそれ,あー
2155,あうなることができたらそれがいいんではないかなと,はあそうですね,あー
1053,あうなることができたらそれがいいんではないかなと思ったりしております,はいほんとですね,あー
14695,あうなることができたらそれがいいんではないかなと思ったりしております,うんそうですよね,あー
9554,あうなることができたらそれがいいんではないかなと思ったりしております,一番いいことですええはい,あー
10703,あうなることができたらそれがいいんではないかなと思ったりしております,はいはい,あー
19329,あうなることができたらそれがいいんではないかなと思ったりしております,はいそうなんですね,あー
19518,あうなることができたらそれがいいんではないかなと思ったりしております,そうですはいはい,あー
17848,あきらめていましたので,えー諦めてらしたんですか,あー
16202,あきらめていましたので,あーはいはいはいはい,あー
10971,あきらめていましたので,そうですよね,あー
5646,あきらめていましたので,うーんうん2か月たってるから,あー
5162,あきらめていましたので,そうですよね,あー
11458,あきらめていましたので,あー,あー
12795,あげたいと言って,あーそうですかー,あー
15325,あげたいと言って,へー,あー
17327,あげたいと言って,そーですかー,あー
15202,あげられる,る,あー
6975,あげられる自分で最後まで元気でいたいです,あ素晴らしいですね,あーー
631,あげられる自分で最後まで元気でいたいです,はーそうですか,あー
11200,あげられる自分で最後まで元気でいたいです,あーはいそうですね,あー
12243,あげられる自分で最後まで元気でいたいです,あーでもすごいいいことですよねー素晴らしいこと,あー
4496,あげられる自分で最後まで元気でいたいです,そうですね,あー
6880,あげられる自分で最後まで元気でいたいです,そうですよねー,あー
326,あげるようにと,えー,あー
15754,あげるようにと,そうなんですか,あー
2160,あげるようにと,うーん,あー
516,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,あー,あー
16390,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,うーんええ,あー
6912,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,あはっあーそうなんですね,あー
9259,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,手をかけて,あー
3095,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,ええ,あー
9776,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,ああはい,あー
7410,あげるようにと思ってあっち動かしたりこっち動かしたりしながら,あーはいはいはい,あー
3934,あげるようにと思ってあっち動かしたりこっち動かしたりしながらそのー鉢,やってみえるのねうんうんうん,あー
16702,あげるようにと思ってあっち動かしたりこっち動かしたりしながらそのー鉢,そうか,あー
4208,あそれは,進行,あー
16885,あそれは,難しいかもしれない,あー
5115,あそれはちょっと,うーん,あー
4172,あそれはちょっとわたくし,そうですよねー,あー
13271,あそれはちょっとわたくし,へへっそうですね,あー
15687,あたくしの住まいが,はいお住まいは,あー
124,あたくしの住まいが渋谷区の代々木上原なんですね,はい代々木上原,あー
13144,あたくしの住まいが渋谷区の代々木上原なんですね,あ代々木上原はい,あー
17938,あたくしの住まいが渋谷区の代々木上原なんですね,はい代々木上原なんですね,あー
8061,あたくしは,ふーん,あー
3239,あたくしは,ええ,あー
11794,あたしは娘に,なるほど,あー
9591,あたしは娘に感謝しています,ほんと親孝行ですね,あー
12998,あたしは娘に感謝しています,はいそう思います,あー
19234,あたしは娘に感謝しています,凄いはい,あーなんね
7084,あたしは娘に感謝しています,そうなんですね,あー
13073,あたしは娘に感謝しています,はええそうですか,あー
15306,あたしは娘に感謝しています,あー,あー
6171,あたら何か仕事がを,うん行っておられる,あー
5755,あたら何か仕事がをしたいということで登録をしておりまして,あ登録されたんですね,あー
11865,あたら何か仕事がをしたいということで登録をしておりまして,あはい,あー
6056,あたら何か仕事がをしたいということで登録をしておりまして,あっそーなんですねー,あー
18853,あたることもありましたけれども、,わぁ,あー
10399,あたることもありましたけれども、,えー,あー
17073,あたることもありましたけれども、,ええ,あー
286,あたることもありましたけれども、,ああああええええ,あー
5774,あたることもありましたけれども、百メートル,あー危ない,あー
1055,あたることもありましたけれども、百メートル,それはちょっと,あー
9451,あたるんですけれども,ああはい,あー
8552,あたるんですけれども,はーはいはいはい,あー
9293,あっ,おー,あー
7612,あっ,あ今しょうが,あー
19874,あっえー,うんうんありました,あー
2409,あっえー自宅は,小学生はい,あー
6369,あっえー自宅はあー小学校のあー生まれたところは,生まれたところは,あー
16141,あっそれはちょっと大きすぎますねちいちゃい頃ですねちいちゃい,あはははっは,あー
7975,あって,あええ,あー
16791,あっもう出たら若松町方面にあのー出口出るんだなっと思ってそいで左に行ってそれからあのー,あはは,あー
8059,あっもう出たら若松町方面にあのー出口出るんだなっと思ってそいで左に行ってそれからあのー,はいあはっはい,あー
15685,あっ行くわよっていう,あー,あー
17214,あっ行くわよっていう返事を,あははは,あーです
10224,あっ行くわよっていう返事を,あ,あー
543,あっ行くわよっていう返事を,はーそうなんですね,あーなんですね
7537,あっ行くわよっていう返事をいただいたので,あーあそうなんですね,あー
19891,あと,塗り絵ゴム飛び缶蹴り,あー
956,あと,あとは,あー
2620,あとあー,ほかにも趣味が,あー
16804,あとなんせイギリスの子供と,そうですね,あー
14472,あとなんせイギリスの子供と,あっ,あーですね
3629,あとなんせイギリスの子供と,そうですね,あー
4569,あとなんせイギリスの子供と会える,そうですね,あー
19696,あとなんせイギリスの子供と会える,あーはいはい,あー
13347,あとなんせイギリスの子供と会える,そーですね,あー
16874,あとなんせイギリスの子供と会えることが,そうですね,あー
8082,あとなんせイギリスの子供と会えることが,あそうですねそうですね,あー
5961,あとなんせイギリスの子供と会えることが,楽しみですね,あーですね
6029,あとなんせイギリスの子供と会えることが,あーあ,あー
3046,あとなんせイギリスの子供と会えることが,ええ,あー
19474,あとなんせイギリスの子供と会えることが,楽しみですねー,あー
7249,あとは,あとははいどうでしょうか,あー
12088,あとは,あとは,あー
16999,あとは,あとは,あーは
4974,あとは,そういううーん,あー
6476,あとは,あとは,あー
10835,あとは,あとは,あー
11546,あとは,あとは,あー
10094,あとは,あとは,あー
8993,あとは,凄いですね,あー
16606,あとは,ちょっと時間を潰して,あー
8948,あとは,はいあとはどうでしょうか,あー
629,あとは,そうなんですねうん,あー
542,あとは,いい運動になりますよ,あー
1515,あとは,うーん,あー
13507,あとは,へえ,あー
18264,あとはあの大学を卒業してからですね,ああ,あーですねね
6365,あとはあー左上から,左上から右下に,あー
7178,あとはあー左上から右下に向けて斜めいっぱいにね,うんあ,あー
3944,あとはお友達と,あとは,あー
767,あとはお友達とお食事会に,ああ,あー
11020,あとはお友達とお食事会に行く,あーはいはい,あー
14556,あとはお友達とお食事会に行く,あ食事会,あーえええええ
18395,あとはお友達とお食事会に行く,あ,あー
13362,あとはお友達とお食事会に行く,いいですねー,あーはいなね
16221,あとはお友達とお食事会に行くそれから,あっはい,あー
19511,あとはお友達とお食事会に行くそれから,あお食事ですね,あー
18776,あとはお友達とお食事会に行くそれから,あーはいはいうん,あーですね
4684,あとはお友達とお食事会に行くそれから,楽しいですよねうんうん,あー
509,あとはお友達とお食事会に行くそれからえーと旅行ですね,あ,あー
17378,あとはお友達とお食事会に行くそれからえーと旅行ですね,はあ,あーですね
5803,あとはお友達とお食事会に行くそれからえーと旅行ですね,うーんはいはいはい,あー
16305,あとはお友達とお食事会に行くそれからえーと旅行ですね,はいあ,あー
331,あとはお友達とお食事会に行くそれからえーと旅行ですね,あ,あー
3039,あとはお友達とお食事会に行くそれからえーと旅行ですね,あーいいですねー,あー
706,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が,旅行に,あー
12328,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が,そうなんですね,あー
16060,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が,旅行,あー
5771,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が,そうですね,あー
17899,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなので,いいですいいですはい,あー
14793,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなので,そうなんですか,あー
8717,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体,そうですよねうん,あー
15760,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体,旅行も楽しいはい,あー
10555,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,えーほんとですか,あー
8105,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,うーん,あー
5296,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,あひと月に一回も行かれるんですか,あー
4886,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,へー,あー
11721,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,あーはい,あー
4586,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,わあ,あー
2045,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,えっ,あー
1040,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,あそんなに,あー
11942,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは,あーいいですね,あー
9344,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは箱根伊豆,へー羨ましい,あー
18709,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは箱根伊豆,あ,あー
8765,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは箱根伊豆,あー,あー
12848,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは箱根伊豆,おおいあーそうですかー,あー
924,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは箱根伊豆,凄い,あー
16134,あとはお友達とお食事会に行くそれからえーと旅行ですね旅行が好きなのであのー大体ひと月に一回ぐらいは箱根伊豆,凄いえー,あー
6750,あとはまー戦後に,あとは,あー
