はじえーはじめて全国大会に	えー凄いですね
ただあのー西洋料理だったのでコックさんには	はいうーん
やっぱり帰る時にはもー私あのーぐーちゃんぐーちゃんって呼ばれているんですけどもぐーちゃんの家にもーいるぐちゃんの家に	そうなんですねー
適当な汗をかいていい運動に	あ良かったですか
小さい頃はですね近くのお男の子とですねラクビーのボールを	あー
毎日でもいいから肩をもんでくれる人が	あっ
一生懸命	えー
あの興味が	あーそう
すいません	いえいえとんでもないです
それでも最近ではこれが一番楽しいことですね私にしてみれば	でもいいのが見つかって良かったですね
あまり	そうですねーうーん
家内と	そうなんですか
射礼を	えっ
何時何分に乗るということに決めてあったのですがわたくしは仕事の都合でそれに乗り遅れてしまいまして二人は	あええええ
で	そうですか
やるよに	いいですね
大手門を見ながら	大出門はい
えー歴史文化時事そういうことがわたくしの仕事の内容でした	はーそうですかー
会社に入ってから高校ですね高校から会社大学行って大学ん時はあんまりしてませんけれどもテニスですねテニスをやって社会人に	凄い
まー嬉しかったというのか印象に残っている	そうですよねー
全くにあの突然にそんな贈ってきてもらってまーなんてまー嬉しいっていうより悪いっていう方が先に	いえいえ
ちょっと覚えていないし使いようがなかったのかなってただ	あー
彼女たちあのタクシーを飛ばして真っ暗な当時ですからもう真っ暗な電気一つない	真っ暗だったんですね
来ましたで前にも来たことがあるんですが大体	あここにですか
あっそれはちょっと大きすぎますねちいちゃい頃ですねちいちゃい	あはははっは
この時に	そうですね
あれに乗り換えて	乗り換えて
えーとさんじゅうよんじゅうえーと三十年三十五年ぐらい	三十
個人的に付き合う人が今ずいぶん	あ
ほんとにいい気持になりましてね	あー
都営大江戸線を	あはい
なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった時に自立できるように何か	何か一つできるとっていうことですね
せきやどじょうというお城の	あー
あのなんですかね末っ子だったし何にもすることがないのでよく遊びましたけれどそれにまー女の子があんまり近くにいなかったっていうことで男の子がいて私の兄も	はは
もうそれがもう趣味みたいなもんに今はなってしまいましたそんな感じでございます	はいすごいいいですねー
イタリア旅行をしたことが一番楽しかったです	はーそうですかー素敵ですねーふーんイタリア旅行
出張のときは必ず日本の場合は旅館に泊まるというのがその	そうですよね
してもらいたいってことは	はいしてもらいたいことはどうでしょう
えーおっこってきたんでこれにはとてもかなわないんですが	なるほど
もうひと	勝負するんだ
歩いて来ましたあのー地図を持っておりましたので	えーえーあっそーだったんですね
食夕食をとってから帰りますので八時九時ごろになり	あっそうですか
軍人になるかなっていう	あー
昭和38年の	はい昭和三十八年ですか
長生きできないんじゃないかっていうような	そーでしたかー
若松河田で降り	あはい
楽しいんですねで先月は大正琴の琴伝流といいましてね	うん琴伝流
わたくしは趣味としては	ご趣味は
みんな隠れて鬼がよそをみ見てる間にその缶を蹴ってまた隠れると	あーはいはいそーですね
あのーあちこち動いて	へえ
いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ非常に参考に	ああ
遊びに来いって言われれば飛ん一人でも飛んで行けるような	はあ
スーパーのでごめんねごめんねっていう	うん
いうことであのーそれをずーっと続けておりまして	わーすごいですねー
いう事でしょうかはい	ないですかはいはい
ものですかねなんかそういうのをあげなければ自分では表現できないってゆって	でも気持ちがそーだったんですね
健康でいること朝起きた	それは絶対
あのーやっぱ徒歩でずーっと来ればよかったなと思いましたけれどももう仕方がないということで	そっか
なんか今日はすいません道にちょっとまお迷ってしまって	あーいえわかりづらいですよね
体がの弱さを持ってました生まれつきました	うーん
ゆっくりして	ドトールで
えー今五段だったのが	弓道うん
長いことやっておりました	そーなんですねー
お酒を飲むだり飲んで	ああ
えー大江戸線はすごくすいてるので非常に	そうでしたかええ
それに	そうですか
えー近くまで送って行ったあーことが	へえ
皆通ったりしてた小児科の	あっ
時は家族が来てくれましてえーその時に長男はあのー	初めて知ったんです
うー最中でございます	そーなんですねあーそれはすごいですねー
乗り換えて	乗り換えてはい
うー何十万何百万に一人しか食べらんないんだからと	はっ
一日の	一日
えー三年半の任期を終えて	あははは
あのー立場だと思いますんで	はいはいうーん
えーまーでも	はー
本当はあのスポーツは凄く得意だから教えたいと思うんですけどどーも	うーん凄い
何でしょう	えへへへ
しましようとは	いい
ワンラウンド90をきるのにフーフー言ってるぐらい	やー凄いです
かわ若松口というのはこちらの改札でよろしいですかと伺いましたら	ええあはい
あげるようにと	そうなんですか
って思いましたまー財閥の娘でもないのでとてもそういうこともは	いやいえ
小さい頃は何も考えてないんですけどまーわかるようになってからそいで暫くは和裁をやっぱり10何年で人に教えるようになりたいなって	ええええおーん
えーとバスで新宿の駅まで	バスで
になりますか	ねーずーっと続けてらっしゃって
色んな工夫を遊び方の工夫を	うーん
これからも	凄いなーうん
それが	そのお話は
考え事をしてしまったことも	ああ
独立しまして	あーそうなんですねー
コンビニとか	あはい
もう自分ではできませんけど	えーえーそうですかー
釘が5本だか6本だか釘調の突起がでておりまして	うんうんそうですね
自分が	なんです
それだけ以上です	はいありがとうございますはい
自身で	あっ
中々	あー
来ましたで前にも来たことがあるんですが大体渋谷から40分かかるっていうことであのーそのバスで今日は来ました	はい40分はい
若松河田なのかわからなかたので	あーはいはい
私はあまり美人ではないので	ええそうですかー
なんかをした遊んだ	へえ
まーめくるめくようなと	うーん
ほんとに子犬の	いーですねー
約家から歩いて	散歩
このテーマでやばやはりすぐ1番にあのー浮かぶのは	はい浮かぶのはなんでしょう
まーそういう意味でそれも感謝しております	そうですかー
それでえーそういう子供達を教えてあげたいと思ってますがまずそういう一歩がえー達成できたという事が最近嬉しかった事といえばいえるこかと思います	資格取られてはい
2泊泊まってそれで年末の	泊まられて
あのーここまで辿り着きましたそんなに時間かからなかったんで良かったと思います	はいそうですねー
出来なかった時ですんで	あーそうですよね
上まで乗ってって馬そりで	そうなんですね
オードリーと	映画ですね
映画活動写真っていうのかしらそんなあれ見てよくあのー白衣の天使って看護婦さんが白いあの姿に憧れて	そうですね
えー自分でできることといったら何があるかなと考えまして	あー凄い
お母さんが子供を連れてきたとこからはじまるんですけどそれでそこのうちは複雑でして	あーそーなんですねー
お話をするっていうことが何よりの楽しみですし	あーそーなんですねー大切ですね笑うの
やっております	へー
今年中には何とか一千か所になる予定でそれが終わりましたら	わーはい
えーしてもらいたいことは何ですかと	してもらいたいことはなんでしょうか
こういう仕事があるんだというので	そーですねー
非常に都心ではあるのですが	ええ凄い都心ですね
あのはたちちょいとの時のあの突き抜けるような喜びというのはま恐らく一番といっていいのではないかと	あははは
えーと石を蹴って遊ぶことですね	懐かしいはい
まーよわい七十歳なのでえー戦争が終わる直前に生まれたわけで	あーはい
やっぱり医者にはなれませんでした	あー大変ですもんねはい
来ましたで前にも来たことがあるんですが大体渋谷から40分かかるっていう	あっ
それでえーそういう子供達を教えてあげたいと思ってますがまず	素晴らしいですね
まーベーゴマなんかは	ベーゴマですか
えーちょっと表を歩く時にも交通事故に遭わないようにとかするぐらいにいー心がちょっと有頂天で	えーいい時だったいいですねー
一番近いホームの後ろに出まして	はい一番後ろはい
共にし	そーですねー
そのために現在咲いている百合は	はい百合は
棒状に編んで編んでいきますそうするとその筒の中から下に棒状のひもが	うーん
友達には嫌われたくありませんからそのー病気のお話しもいっしょん	聞いてあげて
でこれがですね今でもその自分の体力が落ちない	うーん
辿り着くことができました	よかったですうん
えーそのサークルの発表会が三月にあります	あっ
しゃきっとしないまそーいう意味では一番	そーなんですね
一日に五千歩けと医者からはいわれたのですけれども五千歩歩くということは中々難しい	そうですよね
えージパンシーさんとアンダーライセンスのけい契約をして	ジバンシーってええええ
なんさって実力がついていかないんで仕方ないんですけど	いえいえそんなそんなー
どうしたのっちゅう	何はいどうしたんでしょうか
えー調べて歩きま全国	へえ
帰りには孫たちと一緒にですね食事をしたということで	一番楽しい時ですね
学校の校庭に	へー
全く遊びの道具は今のようなあのーものがあの	そうですね
来るときは自分	来る時は
1日中家にいながらもあのやっておりまして	あっという間に時間た経ちますよね
なんなんなんていうべきですかね	うーん
長屋門の	10メートルはい
えーアルバイトの一環に	あ
えーみんなで集まって	あーそうなんですか
軍人になるかなって	あー
えー将来えー学校の先生に	あー学校の先生に
とうとう	花の咲く実のなる木
夕飯の支度とかがするのが忙しくて	凄いです
まー嬉しいって	あはい
でそこから一緒にあのー娘とは生活してないんですけどもそこからすぐ2，3分のところに娘の家がありましてそこに	いいですねー
早くあたしの手から孫ちゃんが	あは
えーひるお昼会って話を	ああ
できたということがまー平凡な	いいです
もうそれがもう趣味みたいな	へぇ
思って楽しい反面国技館の	あはい
今までやってきたスポーツに比べりゃ全然簡単だと思ってたんですが	えーそーですかー
色々おー楽しい話を	楽しいですよね
女ばっかりで子供が	あー
えー何人かいましてあのー	ふーん
わたくしの子供の頃はかくれんぼが多かったように思います	ああ
それでそのためにですねあの大学もですねそういう科を受けてなんかしましたけど	あーはいはいはい
えーとっても嬉しかったこととかっていうとまー	笑
嬉しかったことですね今までたくさんいただいているんですけどやっぱり学生の身で	うーん
わたくしが	あ
私は何にも	そうなん
空いている時間をおー	過ごして
ハンディキャップが11まで上がったんですが	すごい
映画の世界入ったような気分に	そうですよね
若い人達のあーいう風に集まってワイワイ騒ぐっていうのも好きではないんですけども大正琴の歌って	大正琴
結構自分ちに帰りたがらないっていうことが多いんですけどもそれがやっぱりいつも	あーん
えーちょっと	そーですね
雲の上にいるとそういう風に思えるところです	うーんほんと登れるといいですね
友人があー参加してくれたことがあのー非常にえー	あなーなるほど
そこのスタジオとは関係があるんですけど	へーいいいいですね
事だと思っています	そういうことですよねー
そういう簡単な遊びでしたねあとは模型飛行機を	そうなんですね
道具を運んだりするのにそこまで自転車でえー	えー自転車で
そういう家を建てなくたってそういう施設で働くということもお姉さんになれるということもあったのにそういう	はあ
学校の	みんな先生で
面白さを味わって	そーなんですね
時間が	そうですね
その歩けることが一番今嬉しいです	あそうですね
ペンダントを作ったりも	わーそうなんですねー
そのめんこに役者の	ああ
ま今は皆さんもご存じのサムソナイトですけども	うんサムソナイトええ
あのーレポートにも書いたんですけども	あはい
巡り会えたと	ほんとですねー
大掃除と	あー私も
新宿へ出て	はあはい新宿まで出られたんですね
それを日本でその車を	はー
色んなことを習い事をして自分の	そうなんですか
ホームランを打ったり	ほーすごーい
静購読ではないですがまーあー雨の日にはあー囲碁あるいは読書こういったことで	そうですね
とーまーお仕事でもあって行って	えっへへ
えーとそうですね昨日のことですけど	あっえー
かくれんぼとか鬼ごっことか	はぁーはいはいかくれんぼに鬼ごっこ
外に	そうですか
から	いいですね
あの子供が大学に行ってましてその大学は家から2人とも2人子供がいるんですけども2人離れてて1人暮らしを始めていたんですよね	あっそうなんですねー
の語り	はあ
自重自重なんて自分で言い聞かせながら歩いていたぐらいにまー嬉しかったですね若かったという部分が大きいのでその後	いえいえ
都庁前で乗り換えてこちらの駅までやって来ました	あっそーなんですねー
まーそういう兵隊さんに	うーん
やっておりましたので	あーそうですかー
えーうれしい	へぇー
録音テープ当時はまだあのオープンリールの	録音テープはい
えーひるお昼会って話をするとかあるいは夜一杯飲みながら	いいですね
あとドッジボールもしましたね馬跳び	あードッジボールですねはい
原っぱは使えませんので	そうなんですね
自分でがんばれるうちはがんばりたいと	はいそーですねー
子供達子供同士でそれぞれ遊具を作りながら遊びました	はぁー楽しそうですねー
まーやっぱり	いいですね
寝坊でございます	はーそれはちょっと
年齢を思さず思わせる面白い文章とかがありまして	あーなるほど
ひら	ちっちゃい
まーそういうことでえー	すごいですねー
そのー収まってきたので	へえ
いう風に思っています	そうです
えー乗ることができません	あ不便ですね
あのー上野のほうには浮浪児という	まあ
仕事ができるのではないかとその喜びはもう生涯忘れることはできませんです	はーそーですかー
ことを	わー
そんなものをえー家庭にあっても友達にあっても兄弟であってもそうだねといってお互いに共感しあえる	はいはー共感
試合をやった同士で肩を組みあって	うーん
そうによく高校になってまでもあんた先生みたいとかなればいいじゃないとかなんかそんなふうに言われた	はぁー
渋谷区初台に住んでます	あっ初台ですか
で駅からおおえど大江戸線に乗りまして	大江戸線にええ
アットベストだなと言われて自分も	そーなんですねー
んーなんていいますか広く浅くっていうことで	はい広く浅く
歴史も文化も生活もお互いにえー	そうですね
あの理由は聞かなっかったんですけど	ああ
そしてまとめて	うーん
いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ非常に参考になってると	ああ
あのー捕虜ごっこなんつって運動場を走り回って捕まえてあのー	ふーん
舞台の上で	舞台でですか
今年の春に定年退職をしましたんで	はいお疲れ様です
ファッション界へ	ええあー
それから色をかえて黄緑と	あふーん
学校を休むわけに	そうなんですね
まーそのくらいの	うーん充分だと思います
それと今	それと
ワンツースリーアウトでチェンジすると	はいはあっそーなんですねー
ことはなーいですけどただ自分が亡くなる時にちゃんとあのお葬式なりなんなり	お葬式ですか
まーめくるめくようなといってしまえば	すごーい笑
これといって	うーん
から木に登ったりそれから	木登り
お母さんが子供を連れてきた	あっ
自分でがんばっていかなけばならないっていう気持ちの方が強いですから	あっそーですかー大事ですよねーそういう
えー毎日にちにちが充実した	ええほんとそう思います
またあのそれ以外にもまーいろんな機会の中であの陶芸やらえー何かもやる機会も持ちましたけども	わぁそーですかー
そのー子供の教育も世の中の為にはなりますけれども当時いー鉄鋼メーカーっていうのは非常にですねそういう意味ではあのー	ああ高度成長の時代なので
あのー愛燦燦というね	はい
8歳くらいまでは色々何かおっかないような感じがしたりすることも	小さいから
なりかたあのーもし結婚ができればそうじゃないんですけど結婚ができなかった	えっへへええ
ただし僕はあまり素質がないもんですから	いえいえそんな
衝突事故を	えーえっ
遊びに来いって言われれば飛ん一人でも	いいですね
良くななりつつあるという事は素晴らしいことではないか	うん素晴らしいですよね
だいぶ前に行ったことがあるんだけど最近は行ったことがないという話をしたらですね	はいえーもうさっそく
えーゴルフをやるには非常にお金がかかるということだったんですが幸いにしてうちの父親があのー多少のことだったら援助するからやりなさいということではじめました	すごいですねよかったですね
鳥を捕まえるというそんな	鳥を
シルバー人材センターでお仕事を頂いてやってましたら	あそうなんですね
多く遊んだのは野球をおーして	野球をええ
あの滅多に地下鉄は乗らないものだから間違えちゃ困るな間違えちゃ困るなと	あーはいはい
あの明治通りに私の所は面していますので皆さんバスやなんかで通る時にはあらーすごいわね松原さんちなんで	あー
駅員さんに聞きましたら	駅員さんにですか
アメリカ人に	へえ
飛行機の絵ばっかり描いていましたそれで	ええそうですか
2年で辞めましてその後	そうなんですか
えー二位を	どうだったんですか
難しってことをあの	そうなんですか
そーですねー	うーんへー
バレリーナーです	えーああー
えー大体	そうなんですね
すべてがうまくいきましてそれでそれが	あー
今年中には何とか一千か所になる	あっ
鉢のその成長の糧を見るのが本当に今は楽しみにしております	はいわーすごい素敵ですねー
喜怒哀楽ね	あー
あー公園みたいになってますけど	はー
苦しかったこと	はー
行きたいなと思っております	あーそうですかーいいですねー
家内と一緒にパーティーに出た	あー
15分前に事務所に	あっ
音楽が好きなのでえーカラオケなんかも	ああ
いうのでもうそこには	はっ
たくさんありすぎてい困りますが一番ということになると	あはい
えーご担当の方からここのようなモニターのえー仕事があるけど行ってみないかという	あ
まー初めてトライしたんでね当然手は震えるしーさっきっぽ書いて墨青墨つけてるんで	うーん
20代だいぶ昔の話ですけれども20代の後半に仲良し3人組で女性ですがあのまー安い宿を使って軽井沢に2泊の旅行に行こうとあ1泊の旅行に	旅行
もうひとちゅはえーけんか遊びと言いましてね	はいあーけんか遊び
それにちょっとあのー腰を痛めたもんで	あっわー大変ですねー
それから芝生の	えー
でえー当然ミヤンマーとかカンボジア	うーん
そいで京都に一番行きたいです日帰りでもいいから行きたいですしてもらいたいことは	あええ
ただコピーライターには	わーへー
そういう家を建てなくたってそういう施設で働くということも	ああ
でー仲間もね	あーはい
食夕食をとってから帰りますので八時九時ごろに	そうですよね
行っておりますそうして	はあ
あのー立場だと	弁護士さん
その升席っつうのが何もひいてないのでもう本当に	そうなんですね
輪郭を描くと	あっそうなんですねー
そして渋谷から早大正門前という行きのバスがありますのでそのバスは1時間に2本きり出ていないのでえーと今日は	少ないですね
野球の	わかります
父が色んな多角経営でお店をやったりしておりましたので	うわーそうですかー
まー再会できる	あー
嬉しかったことですね今まで	すごいいいですねー
ま愛らしい	うんわかります
山手線回りで来ました帰りはバスで帰ろうと思っていまーす	お気をつけて
あとスポーツではね今はないんですけど三角ベースといいましてね	んー
あのー中目黒の駅から二つ先の学芸大学っていう所に越さなきゃいけなかったんで	学芸大あーそうなんですねー
と結婚してまだ間もない二三歳の子供がいるんですけども	あっはい
いい一日を過ごさせて	えー良かったですねーいい体験ができましたねー
まー色々と趣味はありますカラオケをやりましたんですがカラオケは声が悪いのでこれはもう辞退しました	そーんなことえーそーなんですかー
これから	これから
でどうしてあん時あの来たのってその様子を聞いたことはなかったんですけどもやっぱりあの子たちの気持ちを	そうですね
編み続けるということだったように思いますほかの友達も	ふーん
すべてがうまくいきましてそれでそれが椎葉さんのおかげだおかげだっていってくれたことが	そうですか
もー膝はあのー太ももは	あー
もうすでにあの会社の実権を息子に譲ってますけども	あっそーなんですねーもー
これが一番っていうことは本当に言えないんですけども	あー難しいですよね
孫ちゃんたちに	おー凄い
始まるわけです	あっそーなんですねー
えー将棋を覚えましてよくえー将棋の	最近ですか
時々来るしそれから必ず電話でですね元気元気というふうにあのー話をしてくれていますのでそういう意味では大変恵まれているという	いいですね
そういう道に進め進みたかったので	うーんうんうん
えー現在でも	二十五回うーん
塗り絵は	はあ
或いは街をに	んー
やー	はは
あとドッジボールも	んー
まーわたくしだいたいスポーツすることが好きなんですけども	あーあーそーなんですねスポーツが
あのはたちちょいとの時のあの突き抜けるような	そーですねー
たくさんありすぎてい困りますが一番ということになると一つしかないないということになりますが	はいそーですね
だけれども伊藤さんだったら絶対にそうやって連絡板を手段として見るかもしれないねっていうことを	そうなんですね
私にとっては一番嬉しかった	そうですねー
入りました	あーそーだったんですねー
かったと思いますその	そうですか
のここの駅で降りてそこから	そこから
もうそれで	そうですね
あー広く浅くたしみっていうことでございます色んな事に興味があって	ですよねー
まー学習っていうものも人様からいろいろと教わることが	そうですね
孫ちゃんたちに教える	ええええ
そうだなーと言って同意を	うふふふ
歴史も文化も生活もお互いにえー違うのでえーまず違いを認めあったところから	あーそっかー
ふたり向こうのふたりの気持ちと私のふたりの気持ちがぴったり	そうですね
えーそんなふうにえー	うーん
栃木県の	栃木の
そしてパン屋をやろうかななどと思ったりいたしましたんですが	いいですねはいおいしそうです
まー何しろ色々なものに興味がありまして	ほーんとにすごいですねー
まヨーロッパの方へ旅行中です	あっそーなんですねー
歌舞伎の夜の夕方夕方からの	うん夜の部を
えー満州	あっはい
んでまー	すごーい
自分でありたい	えーあーすごいいいですねー
西新宿5丁目大江戸線地下鉄大江戸線に	うん大江戸線はい
遊びの中で教えてあげたらいいかなと	きっとねー
かれこれ	どうでしょうか
それがまあ今のところ一番	そうですねー
鞄を売るとか	あー
えーあまりそういう記憶っていうかじ実際問題は	へえ
ぶつけあってでぶつかればそのおはじきが自分の手持ちの	はー
サラリーマンになってしまいました	あー
うわーっと	はあ
そーですね	わあ
だいぶ	えー
ゆってくれたこと	はいうーん
病気の	そうですか
はーあの作文ということであの課題を出され	あはい
秋に	うーん
フルーツの缶詰の	あはい
ほとんどが	えー先生だったんですね
たまたままた病気をしてしまってそれは	えーはいあーそうだったんですねー大変でしたねー
勤務しておりました次女のおー一家がですね	はいアブダビ
えーコミュニケーションの方法には対話もあれば文章を書いてえー発表をしてまた意見を聞く	あっ
仕切りを作って仕切りを作るまー線も書くと指で線を書くと	ふーん
イギリスと	アメリカとイギリスと
東京都母子寡婦福祉団体協議会に属してましてまーあの今は理事をやってるんですけどそこの会のあの会長からあのー	会長さんからはい
えーゼロゼロセブンの	007の
今の子供さんたちは全くこういうようなことは知らないのでこういうこともまー	うん自分でねえ
あのうちの近くの	はいお近くの
個族全員で大喜びを	はいええ喜び
あのー行きまして	うわ凄いですね
一日のうち二時間ぐらいであとは教練で	はいあーそなんですねー
私にとっては一番嬉しかったことですねこれは人には話してないんですけども	なかなかえーできないです中々
当然軍国少年で	んーんー
今年の四月	はい四月から
計画してわたくしのことを喜ばそうと思っているその	へえ
軽井沢そのものでしたかちょっと覚えてないですが順次降りて連絡板を見てそこに何か書いてあるだろうというふうに思ったことがもうどんぴしゃだったのでもう	すごい
でえー当然ミヤンマーとかカンボジアこの辺あるいは	うーん
父が色んな多角経営でお店をやったりしておりましたのでそちらのお店の方に食べ物屋さんをやっておりましたのでそちらに行って遊んだりいろいろそうですねお店の方と遊んでいただいた	うーん
今はもう八十台に入っておりますので	あーはい
だと思いますそれ以外にもいくつかありましたけれども	いくつかたくさんあるんですね
また	はい
つらいことも	あはい
病気で寝ている	はいあーそーですかー
えーとっても嬉しかったこととかっていうと	あはっ
あのずっと仕事をしておりましたけれども	あそうなんですね
アケビとか	あーはい
宿というかま安宿でしたけれども着いてもう3人で狂喜乱舞した	うわー
料理屋さんに	コックさんて
一番したいこと	一番したいことは
きょうはあの作文にで提出しましたが	ええはい
来ました	あはい
だけれども伊藤さんだったら絶対にそうやって連絡板を	ああうん
そういうところにまー昨日もその泊まりに来てくれたんですが	あーお幸せですね
18歳以上でないとあのやることができ	あっそうなんですね
英語が少し	英語
何でしたっけ	笑難しいですよね
まーちゅう子供が産まれたっちゅうことの喜びと	そうですよね
えー末期に近づいておりました	あーそう
何十年ぶりかに男の子が産まれて	あーそーですかー
高田の馬場でえー出口がちょっとわかんなくなった	はいあっ
まーあのきれいな棒棒状のひもひも状の	はいカラフルな
んー誰でもあの今の子供でも憧れてると思いますがまた	あはい
一番嬉しかったと思っています	はーそうですか
時間がぎりぎり	いえいえ
突然贈り物が届くって	あー
外語大を出ましてしち年間シティバンクにお勤めをしておりまして	あそうなんですね
えーあの当時は大学三年春が就職試験だったんですが	そうです
弓道の	あるんですねー
色んなことを習い事をして自分の楽しみにしていますけども	へー
その関係もありまして	凄いです
えー特に私の父親あるいはあー兄弟等のおー生活を見てえー漠然とサラリーマンに	あははははは
あー飛び方じゃなくてゴムにかかってとそれで飛んじゃってそいで向こう側に行けばよしとしたあのーゴム飛びですね	うーんそうですよね
本当になんていうサプライズかしらと思ってわたくしも	嬉しいですね
一人娘で	はぁー
それはちょっと	そんなそんな事はないですよ
猫の額みたいに狭いところですが	はいいえいえはいえ
あのー上野のほうには浮浪児というま称される子供さんたちがいて	あーそーなんですねー
お母さんが子供を連れてきたとこから	塾ですか
女房の	そうですね奥様ですね
なななんていう可愛らしいきれいな塗り方を	ああ
でも誕生日ってほら年齢なんですよね	うんうん
そこのお昼	はー
寝ましょうっていう風に	あーそうなんですか
そうですね今一番したいことは	たくさん
お店を持つことができました	へえ
そのあと	10年間
それはあのー作文にもきにゅ記載したんですがそん中で何がやっぱり一番嬉しいかなーという風に自分自身中々ま迷ったんですが	迷われたんですね
武装して	わぁ
何が気に入ったのか	ふふ
子供の頃はあたくしが子供の	子供の頃は
いうことであのーそれをずーっと続けておりましてそういう仲間がおりますので未だにそういう意味では非常に	えー
それと	ふーん
みんなを	ラグビー部
