えー ちょっと 恥ずかしい よう な 思い も し まし た けど も 	そう です か お 似合い だ と 思い ます 
えー ちょっと 恥ずかしい よう な 思い も し まし た けど も 	あはっ そんな こと ない です よ 
えー ちょっと 恥ずかしい よう な 思い も し まし た けど も 	似合っ て ます 
熱中 症 に なら ない よう に 	そー です よー 
熱中 症 に なら ない よう に 	あー 大事 です ね 
熱中 症 に なら ない よう に 	うん そう です ね 
熱中 症 に なら ない よう に 	うん そう です よ ね 
熱中 症 に なら ない よう に 	はい そう です ね 
熱中 症 に なら ない よう に 	ええ ええ そう です そう です え え 
熱中 症 に なら ない よう に 	うん そう です ね 
気 を 付け て 	そう です ね 
気 を 付け て 来 まし た 	素敵 です よー お 帽子 はい 
気 を 付け て 来 まし た 	はい気 を つけ て ください 
気 を 付け て 来 まし た 	そう です 
気 を 付け て 来 まし た 	必要 です よ ね うん 
気 を 付け て 来 まし た 	対策 し て ください 
えー 電車 は 	電車 は 
ずっと すい て おり まし た の で 	あっ そー です かー よかっ た です ねー 
ずっと すい て おり まし た の で 	あ そう でし た か 
ずっと すい て おり まし た の で 	は 良かっ た です 
ずっと すい て おり まし た の で 	あー はい 
えー 代々木 から 	座れ まし た か うん 
えー 代々木 から ここ まで 座っ て 来る 	あー 
えー 代々木 から ここ まで 座っ て 来る こと が 	あ 
えー 代々木 から ここ まで 座っ て 来る こと が 	良かっ た です 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	楽 です よ ねー やっぱり 座る と 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	あー そう な ん で 良かっ た です ね 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	良かっ た です 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	あー ほんと です か はい 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	あ 良かっ た です ね 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	凄い 良かっ た です ね 
えー 代々木 から ここ まで 座っ て 来る こと が でき まし た 	あっ 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	あー あー そー な ん です ね スポーツ が 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	あ はい 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	あ そう です か はい いい こと です ね 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	いい です ねー 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	あ はい 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	あ はい ええ ええ 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	スポーツ が お 好き な ん です ね 
まー わたくし だいたい スポーツ する こと が 好き な ん です けど も 	うん 遅い です か うん はい 
えー 	へえ 
大学 卒業 し て 社会 人 に 	卒業 し て 社会 人 に なっ て 
大学 卒業 し て 社会 人 に なっ て から 	あ はい 
大学 卒業 し て 社会 人 に なっ て から 	あ はい 
えー ゴルフ を はじめ まし て 	あー ゴルフ はい 
えー ゴルフ を はじめ まし て 	あー そう な ん です か 
えー ゴルフ を はじめ まし て 	はい ゴルフ はい 
えー ゴルフ を はじめ まし て 	あー ゴルフ は いい 運動 です 
えー ゴルフ を はじめ まし て 	あっ 健康 に は いい です 
えー ゴルフ を はじめ まし て 	あー そう です か 
えー ゴルフ を はじめ まし て 	ゴルフ を です か わー 
えー ゴルフ を はじめ まし て 	うん あー そう です か うーん うん うん うん 
えー 	いい です ね 
今 まで やっ て き た スポーツ に 比べりゃ 全然 簡単 だ と 思っ て た ん です が 	えー そー です かー 
今 まで やっ て き た スポーツ に 比べりゃ 全然 簡単 だ と 思っ て た ん です が 	あっはっはっ はっはっは 
今 まで やっ て き た スポーツ に 比べりゃ 全然 簡単 だ と 思っ て た ん です が 	そう です よ ね 
今 まで やっ て き た スポーツ に 比べりゃ 全然 簡単 だ と 思っ て た ん です が 	はあ 
今 まで やっ て き た スポーツ に 比べりゃ 全然 簡単 だ と 思っ て た ん です が 	あはっ あー そう な ん です ね 
今 まで やっ て き た スポーツ に 比べりゃ 全然 簡単 だ と 思っ て た ん です が 	あはは っ あー ええ 
非常 に 難しく て 	はい です よ ねー 
非常 に 難しく て 	ああ 
非常 に 難しく て 	難しかっ た です か 
非常 に 難しく て 	むつかしい はい 
非常 に 難しく て 	そう な ん です 
非常 に 難しく て 	あー そう な ん です ね 
非常 に 難しく て 	あー そう です か 
非常 に 難しく て 	はあ 
非常 に 難しく て 	あっ そう な ん です ね 
止まっ てる ボール を 	うーん 
止まっ てる ボール を 打つ の が こんな に 難しい 	ええ へ はっ 
止まっ てる ボール を 打つ の が こんな に 難しい 	ねえ 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と 	ふふ ほんと に 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と 	そう です ね 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と 	あー 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と 	はあ 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と 	そう です ね 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と いう 	そう な ん です ね 
止まっ てる ボール を 打つ の が こんな に 難しい もん か と いう 風 に 思っ て 一生 懸命 練習 を 	止まっ て いる ボール 
えー 	練習 です ねー 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	す ご い 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	あっ 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	へー 凄い です 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	あー す 素晴らしい です ね 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	ええ あー 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	はー 凄い 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	おー 
ハンディキャップ が 1 1 まで 上がっ た ん です が 	おー そう な ん です か 
えー 	そう な ん です ね 
えー さすが に もう 歳 で 	い すごーい です よー 
えー さすが に もう 歳 で 	ええ ふふ 
えー さすが に もう 歳 で 	ええ ええ ええ いやいや 
ハンディキャップ が どんどん どんどん 	あー は あ 
ハンディキャップ が どんどん どんどん 増え て いき まし た けど も 	あー そー です かー はい 
ハンディキャップ が どんどん どんどん 増え て いき まし た けど も 	ええ ああ で も いい です 
ハンディキャップ が どんどん どんどん 増え て いき まし た けど も 	嬉しい です ね 
えー 	運動 に なり ます から 
えー 	あっ 
グランド シニア の セカンド フライト です けど も 	はい 
グランド シニア の セカンド フライト です けど も 	あ はい 
2 年 連続 	はい 二 年 連続 で 
優勝 が でき た こと が 	うわー 
優勝 が でき た こと が 	あー 凄い じゃ ない です か 
優勝 が でき た こと が 	おー 
優勝 が でき た こと が 	やー お めでとう ござい ます ー 素晴らしい です ね 
優勝 が でき た こと が 	あ 凄い です 
優勝 が でき た こと が 	わあ 
優勝 が でき た こと が 	あ 素晴らしい 
優勝 が でき た こと が 	あー そう な ん です ね 
優勝 が でき た こと が 	わあ 
優勝 が でき た こと が 	おー 凄い 
優勝 が でき た こと が 	凄い です ね 
非常 に 	す すごーい です よ ねー 
非常 に 	凄い です ね 
非常 に 嬉しかっ た と 	優勝 です か 
非常 に 嬉しかっ た と 	凄い です ね 
非常 に 嬉しかっ た と 	うん それ は 
非常 に 嬉しかっ た と 思っ て い ます 	お めでとう ござい ます 
非常 に 嬉しかっ た と 思っ て い ます 	わー さすが です ね 
非常 に 嬉しかっ た と 思っ て い ます 	あ 嬉しい です ね 
非常 に 嬉しかっ た と 思っ て い ます 	凄い です ね 
非常 に 嬉しかっ た と 思っ て い ます 	それ は 嬉しい です 
えーと 一番 よく 遊ん だ の は 	一番 よく 遊ん だ の は 
えー めんこ です ね 	あっ メンコ はい 
えー めんこ です ね 	あー はい はい 
えー めんこ です ね 	あー 
えー めんこ です ね 	あ めんこ ねー はい 
えー めんこ です ね 	あ めんこ です ね 
えー めんこ です ね 	あー めんこ です か 
えー めんこ です ね 	めんこ です か 
えー めんこ です ね 	あー 
それ から 	はい それ から 
それ から 	はい は はい 
えー 	はい ほか に は どんな こと を さ れ た ん です か 
めんこ と 	はい めんこ と 
めんこ と 	うん めんこ と 
ビー玉 	メンコ と あっ はい ビー玉 
ビー玉 	あー ビー玉 ね 
ビー玉 	あ ビー玉 うん 
ビー玉 	あ ビー玉 
ビー玉 	ビー玉 です か 
ビー玉 	うん あ はい ビー玉 ね 
ビー玉 	ビー玉 はい 
それ から 	はい それ から 
缶蹴り 	缶蹴り はい 
缶蹴り 	あ 缶蹴り 楽しい です ねー 
缶蹴り 	あー そう な ん です ね ー うん うん 
缶蹴り 	缶蹴り です か わー いい です ね 
んー 	やり まし た 
んー 	わあ 
んー 	ほか は どう でしょう か 
で めんこ は あの 四角い の や 	めんこ は 
で めんこ は あの 四角い の や 丸い の が あり ま あっ て 	あー そー です よ ねー 
で めんこ は あの 四角い の や 丸い の が あり ま あっ て 	あー そう です か 
で めんこ は あの 四角い の や 丸い の が あり ま あっ て 	は 四角 と 丸 が ある ん です ね 
で めんこ は あの 四角い の や 丸い の が あり ま あっ て 	あ はー 四角い の も ある ん です ね 
えー 相手 の 	四角い の 
めんこ を ひっくり返す と 	へえ 
めんこ を ひっくり返す と 	相手 の めんこ を ひっくり返す と 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 	あー は あ 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に 	もの に なる って いう 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に なる と 	あー 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に なる と 	自分 の もの に なる ん です か 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に なる と いう 	そう です よ ね 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に なる と いう 	へえ 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に なる と いう 	あー 
めんこ を ひっくり返す と 上 から たたきつけ て ひっくり返す と 自分 の もの に なる と いう 	あー はい 
遊び 方 	あっ はい はい 
遊び 方 	そう なっ てる ん です ね 
遊び 方 	あー 
遊び 方 	そう です 
それ から 	たたきつけ て 
それ から ビー玉 は 	はい ビー玉 は 
親指 と 人差し 指 で 	親指 と 人差し 指 の 
あの 相手 の 	親指 と 
ビー玉 に ぶつける 	あー はい 
ビー玉 に ぶつける 	あー はい はい 
ビー玉 に ぶつける 	はい あ ちょこん と やる ん です ね 
ビー玉 に ぶつける 	ああ はい やり まし た 
ビー玉 に ぶつける 	間 の ビー玉 に ぶつける ん です か 
それ で えー 当たれ ば 	親指 と 人差し 指 で 
それ で えー 当たれ ば 	はい 当たれ ば 
その 	あー 
その ビー玉 が 	もらえる 
その ビー玉 が 自分 の 	あっ 
その ビー玉 が 自分 の もの に 	そー な ん です ねー 
その ビー玉 が 自分 の もの に 	あ 
その ビー玉 が 自分 の もの に なる 	へえ 
その ビー玉 が 自分 の もの に なる 	なるほど はい そう いう こと な ん です ね 
その ビー玉 が 自分 の もの に なる 	あー 
その ビー玉 が 自分 の もの に なる 	もらえる うん 
その ビー玉 が 自分 の もの に なる 	あー そう な ん です か うーん 
あと は 缶蹴り は 	あと は 缶蹴り は 
鬼 を 決め て 	あー 鬼 が いる ん です よ ね 
鬼 を 決め て 	鬼 を 決め て 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に 	やー 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 	あー 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 隠れる と 	あー はい はい そー です ね 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 隠れる と 	その 隙 を 狙っ て です ね 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 隠れる と 	そう です ね 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 隠れる と 	えー あー 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 隠れる と 	えー ふふっ 
みんな 隠れ て 鬼 が よそ を み 見 てる 間 に その 缶 を 蹴っ て また 隠れる と 	うーん そう です ね 
んで その 	そう なっ てる ん です ね 
その 人 が 今度 鬼 に 	あー 
その 人 が 今度 鬼 に 	あー 
その 人 が 今度 鬼 に なる と 	交代 です ね 
その 人 が 今度 鬼 に なる と 	なるほど 
その 人 が 今度 鬼 に なる と 	交代 
いう よう な 	缶蹴り 
いう よう な 遊び がた を 	あー そー です ねー 
いう よう な 遊び がた を 	へえ 
いう よう な 遊び がた を 	あ そう な ん です ね 
いう よう な 遊び がた を 	へえ 
し た こと が 	ええ いい 思い出 です ね 
し た こと が 	はー そう だっ た ん です ねー 
あり ます 	あー あり ます あ 懐かしい です 
あり ます 	はい あっ 
もともと 運動 する こと が 大好き でし た から 	あっ そー な ん です ねー 
もともと 運動 する こと が 大好き でし た から 	あ はい そう です か 
もともと 運動 する こと が 大好き でし た から 	はー 運動 が お 好き だっ た ん です ね 
中学 時代 は バスケット 	バスケット はい 
中学 時代 は バスケット 	バスケット 
中学 時代 は バスケット 	はい バスケット 
中学 時代 は バスケット 	はあ 
中学 時代 は バスケット 	あー す 
で ー 	凄い 凄い です ね バスケットボール 
その 中学 生 の 三 年 生 の 	ええ 
その 中学 生 の 三 年 生 の 	中学 生 の 時 は 
えー 	三 年 生 の 時 
体操 の 先生 に 連れ られ て 	はい 体操 です か 
えー ちち ぶら 秩父宮 ラグビー 場 に 	あー はい 
えー ちち ぶら 秩父宮 ラグビー 場 に 	あー はい 
えー ちち ぶら 秩父宮 ラグビー 場 に 	へえ 
えー ちち ぶら 秩父宮 ラグビー 場 に 	あ はい ええ ええ 
えー ちち ぶら 秩父宮 ラグビー 場 に 	はい ラグビー 場 に 
えー ちち ぶら 秩父宮 ラグビー 場 に 	うん ほー はい 
えー ちち ぶら 秩父宮 ラグビー 場 に 	あー 今度 は ラグビー です か もし か し て 
当時 の 	えー 
当時 の あの オックスフォード 大学 の 	すごい はい 
当時 の あの オックスフォード 大学 の 	ええ うーん 
大学 チーム と 	えっ 
大学 チーム と 	へえ 
大学 チーム と 	うん あー そう な ん です か 
大学 チーム と 	へー オクスフォード 大学 の チーム と 
大学 チーム と 	おお 
選抜 大学 選抜 チーム と の 試合 を 	はぁー 
選抜 大学 選抜 チーム と の 試合 を 初めて 	あ 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 	すごーい 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 	そう な ん です ね 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 	わー 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 見 に 行っ た ん です けど も 	うわー 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 見 に 行っ た ん です けど も 	へー 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 見 に 行っ た ん です けど も 	はー そう な ん です か はい 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 見 に 行っ た ん です けど も 	えー 
選抜 大学 選抜 チーム と の 試合 を 初めて まー 見 に 行っ た ん です けど も 	はー はい 
えー 	ほー すごい です ねー 
えー 	ラグビー を 
その 激し さ 	へー 迫力 あり ます ね 
その 激し さ 	そう です ね 
その 激し さ 	はい 激しい ん です ね 
など に 感激 を し て それ から 	うーん 
など に 感激 を し て それ から 	は へー 
など に 感激 を し て それ から 	あ そう な の 
など に 感激 を し て それ から 	おー 
など に 感激 を し て それ から グランド の 	あ 
など に 感激 を し て それ から グランド の 	感激 さ れ た ん です か 
など に 感激 を し て それ から グランド の 広 さ 	あ は あ 
など に 感激 を し て それ から グランド の 広 さ 	そう です よ ね 
など に 感激 を し て それ から グランド の 広 さ 	そう な ん です かー 
など に 感激 を し て それ から グランド の 広 さ 	迫力 が はい 
それ から 芝生 の 	えー 
それ から 芝生 の 青 さ 	あ そんな に 
それ から 芝生 の 青 さ 	はー 芝生 の 青 さ な ん です ね 
そう いう もの に 物凄く 感激 を し て 	秩父宮 
そう いう もの に 物凄く 感激 を し て 	あー いい です ね うーん 
そう いう もの に 物凄く 感激 を し て 	まー そう です か 
そう いう もの に 物凄く 感激 を し て 	あ ずっと それ が 鮮明 に 
高校 に 入っ たら 絶対 に ラグビー を しよう と 	はぁー そー な ん です ねー 
高校 に 入っ たら 絶対 に ラグビー を しよう と 	あはっ そう な ん です か 
見 に 一緒 に 見 に 行っ た 友達 と 	あー 好き に なら れ た ん です ね うーん 
見 に 一緒 に 見 に 行っ た 友達 と 	へえ 
見 に 一緒 に 見 に 行っ た 友達 と 	うーん 
話し合っ て 	そう です よ ね 
あの ラグビー 部 の ある 学校 に 	ま っ 
あの ラグビー 部 の ある 学校 に 	えっ わざわざ 
入り まし た 	あー そー だっ た ん です ねー 
入り まし た 	はー そう だっ た ん です か 
入り まし た 	はー そう な ん です か 
入り まし た 	ふーん 選ん で 入ら れ た ん です ね 
入り まし た 	へー 
入り まし た 	はー そう な ん です ね 
入り まし た 	あ そう いう こと だっ た ん です ね 
入り まし た 	あ そう な ん です かー 
入り まし た 	あ そう な ん です ね 
入り まし た 	入っ た ん です か はい 
んで まー 	すごーい 
んで まー 	へー 
三 年間 一所 懸命 	三 年間 も 
練習 もし 	うん やら れ た うん 
し て き まし た けど も 	まー 凄い 
三 年 の 時 に まー 一応 	三 年 の 時 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	あっ そー です か 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	おお 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	まー キャプテン を さ れ て 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	へー 凄い です 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	あー 凄い です ね 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	まー 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	わー 凄い です ねー 
三 年 の 時 に まー 一応 キャプテン に なり まし た ん で 	あ そう な ん です か 
みんな を 	ラグビー 部 
みんな を 引っ張っ て いく 	です よ ねー 
みんな を 引っ張っ て いく 	はい リーダー で 
みんな を 引っ張っ て いく 	みんな を ひっぱっ て いか ない と 
うー 	わー 凄い うん 
こと で 大変 だっ た し 	たー い それ は 大変 です よ ねー はい 
こと で 大変 だっ た し 	へい そう です ね 
こと で 大変 だっ た し 	うん そう です よ ね 
こと で 大変 だっ た し 	はい わー お 疲れ 様 です 
大学 に 入っ て も 	大学 に 入っ て は 
大学 に 入っ て も 続け て ラグビー を 	あ 
大学 に 入っ て も 続け て ラグビー を やり まし た 	あっ そー な ん です ね ずーっと 続け られ た ん です ね ラグビー 
大学 に 入っ て も 続け て ラグビー を やり まし た 	あ そう な ん です か 
大学 に 入っ て も 続け て ラグビー を やり まし た 	そう な ん です か 
大学 に 入っ て も 続け て ラグビー を やり まし た 	あ そう です か ー うーん 
大学 に 入っ て も 続け て ラグビー を やり まし た 	あー そう な ん です か ー はい 
大学 に 入っ て も 続け て ラグビー を やり まし た 	うん そう か 
大学 に 入っ て も 続け て ラグビー を やり まし た 	あー そう な ん です か 
えー 	へえ 
えー 	じゃあ 随分 長く はい 
えー 	じゃあ 足掛け 七 年 です ね 
これ は 	やら れ た ん です ね 
これ は ラグビー って いう の は ほんと に あの 試合 を やっ て いる 時 は 敵 と 味方 で 	あー 
戦い ます けど も 	あっ そー な ん です ねー 
あのー ノー サイド って いう 風 に 	うーん 
あのー ノー サイド って いう 風 に 言っ て 	うーん 
あのー ノー サイド って いう 風 に 言っ て 	はい ノー サイド って いう ん です か 
あのー ノー サイド って いう 風 に 言っ て 	おお 
敵 も 味方 も なく 	あー 
敵 も 味方 も なく 	へえ 
敵 も 味方 も なく 	あー 
敵 も 味方 も なく 	あー 
敵 も 味方 も なく 	あ 敵 も 味方 も ない ん です ね 
敵 も 味方 も なく 	あ 
試合 を 	そう です ね 
試合 を 	そう です か 
試合 を 	あー 
試合 を やっ た 同士 で 肩 を 	あー なるほど 
試合 を やっ た 同士 で 肩 を 組みあっ て 	うーん 
試合 を やっ た 同士 で 肩 を 組みあっ て 	へー かっこ いい です ね 
試合 を やっ た 同士 で 肩 を 組みあっ て 	肩 組みあう ん です ね いい です ね ー はい 
試合 を やっ た 同士 で 肩 を 組みあっ て 	あっ そう な ん です それ が うん 
敵 味方 無し の 	へえ 
敵 味方 無し の 	うーん 
競技 なん です けど も 	あー いー です ねー 
競技 なん です けど も 	そう な ん です か 
競技 なん です けど も 	うーん そう な ん です ね 
競技 なん です けど も 	は はい 
競技 なん です けど も 	ほー お 
まー 	ノー サイド ほー ん 
まー 	そう なん そう な ん です ね 
だ い 公園 の 試合 を 観 に 行き 	はい あー 
だ い 公園 の 試合 を 観 に 行き 	あー そう な ん だ 行か れ てる ん です ね 
それ から 	そー です かー 
それ から 	はい それ から 
人 たち と の 	は ええ 
人 たち と の 	今 で も 
今 で も 	続い てる 
今 で も 	今 で も です か 
酒 を 酌み 交わし て 	あ 
酒 を 酌み 交わし て 昔 の 	あー そー です かー 
酒 を 酌み 交わし て 昔 の 	はあ 
酒 を 酌み 交わし て 昔 の 	お 付き合い が ずっと ある 
酒 を 酌み 交わし て 昔 の 話 を 	交流 が ある ん です か 
酒 を 酌み 交わし て 昔 の 話 を 	あー そう な ん です か 
酒 を 酌み 交わし て 昔 の 話 を 	あー いい です ね 
一所 懸命 し たり し て おり ます 	はぁーい です ね 敵 味方 無し でー んー 
一所 懸命 し たり し て おり ます 	えー 楽しい 
一所 懸命 し たり し て おり ます 	うーん いい です ね 
一所 懸命 し たり し て おり ます 	ええ あー そう です か 
一所 懸命 し たり し て おり ます 	わー そう な ん です ね 
一所 懸命 し たり し て おり ます 	ええ ええ あ はい 
私 の 小さい 頃 って いう の は 	はい お 小さい 頃 は 
色んな 戦争 の 真っ 最中 でし た から 	ええ そう です ね はい 
色んな 戦争 の 真っ 最中 でし た から 	あ そう です ね 
色んな 戦争 の 真っ 最中 でし た から 	あー はい 
色んな 戦争 の 真っ 最中 でし た から 	あー そう な ん です ね 
色んな 戦争 の 真っ 最中 でし た から 	戦争 の 真っ 最中 だっ た ん です ね 
色んな 戦争 の 真っ 最中 でし た から 	はい 戦争 中 だっ た ん です ね 
軍人 に なる か な って 	あー 
軍人 に なる か な って いう 	あー 
軍人 に なる か な って いう 風 に は 	軍人 です ね 
軍人 に なる か な って いう 風 に は 	あ 軍人 な ん です ね 
軍人 に なる か な って いう 風 に は 	ああ 
軍人 に なる か な って いう 風 に は 	あー 
軍人 に なる か な って いう 風 に は 思っ て まし た けど 	そー です かー 
軍人 に なる か な って いう 風 に は 思っ て まし た けど 	そう な ん です ね はい 
軍人 に なる か な って いう 風 に は 思っ て まし た けど 	へー そう です か 
軍人 に なる か な って いう 風 に は 思っ て まし た けど 	あ そう です ね 
軍人 に なる か な って いう 風 に は 思っ て まし た けど 	あ そう です ね 
軍人 に なる か な って いう 風 に は 思っ て まし た けど 	兵隊 さん はい 
えー 	軍人 に 
あまり に も 小さかっ た から ただただ そう 	あー 
あまり に も 小さかっ た から ただただ そう 思っ て た だけ で 	あー そー な ん です ね 
あまり に も 小さかっ た から ただただ そう 思っ て た だけ で 	あー そう です よ ね 
えー 弁護 士 やっ て まし た から 	あー はい はい 
えー 弁護 士 やっ て まし た から 	あっ そう な ん です か 
えー 弁護 士 やっ て まし た から 	はあ 
えー 弁護 士 やっ て まし た から 	ええ あ そう です か 
えー 弁護 士 やっ て まし た から 	あ そう な ん です か 弁護 士 さん だっ た ん です ね 
えー 弁護 士 やっ て まし た から 	あ あー そう です か うん うん 
あの あたし も あと を 継い で 	あー 
弁護 士 に なろう か なー と 	あっ そー な ん です ねー 
弁護 士 に なろう か なー と 	はあ 
弁護 士 に なろう か なー と 	あ へー 弁護 士 に ええ 
弁護 士 に なろう か なー と 	ええ ええ なら れ た ん です か 
いう 風 に 考え て い まし た 	はい えー えー あー 
